session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
e1314ij0,12,yogts1y3,83,mock,Discussion,1754605455,12,0,0
e1314ij0,5,5hpzljkv,83,mock,Discussion,1754605456,12,0,0
e1314ij0,11,yhb6j30f,83,mock,Discussion,1754605456,12,0,0
e1314ij0,4,k3uyxkex,86,mock,DiscussionGRPWaitPage,1754605457,13,0,1
e1314ij0,5,5hpzljkv,86,mock,DiscussionGRPWaitPage,1754605457,13,0,1
e1314ij0,6,xqv346fl,86,mock,DiscussionGRPWaitPage,1754605457,13,0,1
e1314ij0,10,9nom3o3o,86,mock,DiscussionGRPWaitPage,1754605457,13,0,1
e1314ij0,2,e7yqt270,86,mock,DiscussionGRPWaitPage,1754605457,13,0,1
e1314ij0,11,yhb6j30f,86,mock,DiscussionGRPWaitPage,1754605457,13,0,1
e1314ij0,12,yogts1y3,86,mock,DiscussionGRPWaitPage,1754605457,13,0,1
e1314ij0,16,fd57dx7c,86,mock,DiscussionGRPWaitPage,1754605457,13,0,1
e1314ij0,18,8g8gfph3,1,presurvey,Introduction,1754605458,1,0,0
e1314ij0,20,2ssq2rit,3,presurvey,NeighborhoodInstruction,1754605458,1,0,0
e1314ij0,2,e7yqt270,89,mock,Discussion,1754605459,13,0,0
e1314ij0,5,5hpzljkv,89,mock,Discussion,1754605460,13,0,0
e1314ij0,16,fd57dx7c,89,mock,Discussion,1754605461,13,0,0
e1314ij0,6,xqv346fl,89,mock,Discussion,1754605461,13,0,0
e1314ij0,10,9nom3o3o,89,mock,Discussion,1754605462,13,0,0
e1314ij0,11,yhb6j30f,89,mock,Discussion,1754605465,13,0,0
e1314ij0,12,yogts1y3,89,mock,Discussion,1754605467,13,0,0
e1314ij0,18,8g8gfph3,2,presurvey,Demographics,1754605468,1,0,0
e1314ij0,4,k3uyxkex,89,mock,Discussion,1754605474,13,0,0
e1314ij0,4,k3uyxkex,92,mock,DiscussionGRPWaitPage,1754605474,14,0,1
e1314ij0,5,5hpzljkv,92,mock,DiscussionGRPWaitPage,1754605474,14,0,1
e1314ij0,6,xqv346fl,92,mock,DiscussionGRPWaitPage,1754605474,14,0,1
e1314ij0,10,9nom3o3o,92,mock,DiscussionGRPWaitPage,1754605474,14,0,1
e1314ij0,2,e7yqt270,92,mock,DiscussionGRPWaitPage,1754605474,14,0,1
e1314ij0,11,yhb6j30f,92,mock,DiscussionGRPWaitPage,1754605474,14,0,1
e1314ij0,12,yogts1y3,92,mock,DiscussionGRPWaitPage,1754605474,14,0,1
e1314ij0,16,fd57dx7c,92,mock,DiscussionGRPWaitPage,1754605474,14,0,1
e1314ij0,14,dzaw242x,11,presurvey,Commitment,1754605475,1,0,0
e1314ij0,12,yogts1y3,95,mock,Discussion,1754605477,14,0,0
e1314ij0,2,e7yqt270,95,mock,Discussion,1754605477,14,0,0
e1314ij0,4,k3uyxkex,95,mock,Discussion,1754605478,14,0,0
e1314ij0,6,xqv346fl,95,mock,Discussion,1754605478,14,0,0
e1314ij0,10,9nom3o3o,95,mock,Discussion,1754605479,14,0,0
e1314ij0,5,5hpzljkv,95,mock,Discussion,1754605479,14,0,0
e1314ij0,11,yhb6j30f,95,mock,Discussion,1754605481,14,0,0
e1314ij0,21,3nhys1m2,4,presurvey,Training,1754605482,1,0,0
e1314ij0,16,fd57dx7c,95,mock,Discussion,1754605485,14,0,0
e1314ij0,4,k3uyxkex,98,mock,DiscussionGRPWaitPage,1754605486,15,0,1
