session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
19yrypoq,15,w2j0qzso,53,mock,Discussion,1755898357,7,1,0
19yrypoq,11,fuvncn2j,53,mock,Discussion,1755898365,7,1,0
19yrypoq,6,okdapvou,56,mock,DiscussionGRPWaitPage,1755898365,8,0,1
19yrypoq,8,u0oh5ww3,56,mock,DiscussionGRPWaitPage,1755898365,8,0,1
19yrypoq,11,fuvncn2j,56,mock,DiscussionGRPWaitPage,1755898365,8,0,1
19yrypoq,15,w2j0qzso,56,mock,DiscussionGRPWaitPage,1755898365,8,0,1
19yrypoq,30,60w3o5nq,56,mock,DiscussionGRPWaitPage,1755898365,8,0,1
19yrypoq,23,rg1i9b6i,56,mock,DiscussionGRPWaitPage,1755898365,8,0,1
19yrypoq,26,o33shhic,56,mock,DiscussionGRPWaitPage,1755898365,8,0,1
19yrypoq,28,9mdbdt4y,56,mock,DiscussionGRPWaitPage,1755898365,8,0,1
19yrypoq,6,okdapvou,59,mock,Discussion,1755898368,8,0,0
19yrypoq,28,9mdbdt4y,59,mock,Discussion,1755898369,8,0,0
19yrypoq,30,60w3o5nq,59,mock,Discussion,1755898370,8,0,0
19yrypoq,8,u0oh5ww3,59,mock,Discussion,1755898373,8,0,0
19yrypoq,26,o33shhic,59,mock,Discussion,1755898375,8,0,0
19yrypoq,23,rg1i9b6i,59,mock,Discussion,1755898383,8,0,0
19yrypoq,15,w2j0qzso,59,mock,Discussion,1755898398,8,1,0
19yrypoq,11,fuvncn2j,59,mock,Discussion,1755898404,8,1,0
19yrypoq,6,okdapvou,62,mock,DiscussionGRPWaitPage,1755898405,9,0,1
19yrypoq,8,u0oh5ww3,62,mock,DiscussionGRPWaitPage,1755898405,9,0,1
19yrypoq,11,fuvncn2j,62,mock,DiscussionGRPWaitPage,1755898405,9,0,1
19yrypoq,15,w2j0qzso,62,mock,DiscussionGRPWaitPage,1755898405,9,0,1
19yrypoq,30,60w3o5nq,62,mock,DiscussionGRPWaitPage,1755898405,9,0,1
19yrypoq,23,rg1i9b6i,62,mock,DiscussionGRPWaitPage,1755898405,9,0,1
19yrypoq,26,o33shhic,62,mock,DiscussionGRPWaitPage,1755898405,9,0,1
19yrypoq,28,9mdbdt4y,62,mock,DiscussionGRPWaitPage,1755898405,9,0,1
